WN;BRI1_1C;BRI1_1E;BRI1_2C;BRI1_2E;BRI1_3C;BRI1_3E;BRI1_4C;BRI1_4E;BRI1_5C;BRI1_5E;BRI2_1C;BRI2_1E;BRI2_1RC ;BRI2_1RE;BRI2_2C;BRI2_2E;BRI2_3C;BRI2_3E;BRI2_4C;BRI2_4E;BRI2_5C;BRI2_5E;BRI3_1C;BRI3_1E;BRI3_2C;BRI3_2E;BRI3_3C;BRI3_3E;BRI3_4C;BRI3_4E;BRI3_5C;BRI3_5E
2202,856662;0,010902;0,006439;0,008329;0,011659;0,010624;0,012682;0,010895;0,001698;0,005594;0,017416;0,01059;0,01682;0,009025;0,016119;0,009681;0,018297;0,014829;0,01682;0,012383;0,013494;0,007667;0,01955;0,00785;0,016461;0,013364;0,017576;0,01103;0,01719;0,012643;0,015917;0,006581;0,015227
2204,720331;0,010866;0,006751;0,008534;0,012226;0,010753;0,012767;0,011137;0,002191;0,005596;0,017405;0,011309;0,017338;0,008944;0,016624;0,010029;0,018532;0,014496;0,017063;0,012386;0,014014;0,007865;0,019768;0,007731;0,016895;0,013992;0,018056;0,011124;0,017713;0,012778;0,016299;0,00727;0,015499
2206,584;0,010725;0,006758;0,008908;0,012899;0,010812;0,012902;0,01176;0,002424;0,00591;0,017869;0,011814;0,018025;0,008629;0,017283;0,01055;0,018719;0,01403;0,017465;0,012416;0,01433;0,008296;0,020049;0,007621;0,017458;0,014699;0,018546;0,011471;0,01822;0,012886;0,016382;0,007667;0,015956
2208,447669;0,010704;0,00663;0,009321;0,013533;0,010851;0,01311;0,012479;0,002449;0,006496;0,018611;0,011959;0,018699;0,008275;0,017818;0,011093;0,018934;0,013646;0,01787;0,012481;0,014397;0,00884;0,02039;0,007553;0,017965;0,015379;0,018818;0,011982;0,018587;0,013129;0,016246;0,00772;0,016567
2210,311337;0,010952;0,0066;0,0097;0,014002;0,010914;0,013349;0,012962;0,002433;0,007231;0,019335;0,011802;0,019173;0,008118;0,018031;0,011535;0,019221;0,013542;0,018084;0,012528;0,014308;0,009329;0,020778;0,007537;0,018269;0,015912;0,018769;0,01248;0,018806;0,013585;0,016112;0,007541;0,017221
2212,175006;0,01145;0,006848;0,010053;0,014256;0,011022;0,013565;0,013034;0,002552;0,007948;0,01983;0,011562;0,019364;0,008314;0,017931;0,011857;0,019562;0,013818;0,018018;0,012496;0,014231;0,009643;0,021194;0,007598;0,018343;0,016213;0,018503;0,012822;0,018975;0,014195;0,016212;0,007325;0,017778
2214,038675;0,012035;0,007408;0,010424;0,014348;0,011168;0,013752;0,012782;0,002883;0,008489;0,02006;0,011493;0,019343;0,00885;0,017731;0,012124;0,019894;0,014416;0,017773;0,012378;0,014314;0,009777;0,021605;0,007772;0,0183;0,016263;0,018283;0,012982;0,019228;0,014792;0,016656;0,00724;0,018146
2215,902344;0,012503;0,008157;0,01084;0,014395;0,011323;0,013948;0,012492;0,003362;0,008762;0,020146;0,011739;0,019303;0,009549;0,017718;0,01242;0,020153;0,015149;0,017594;0,012239;0,014608;0,009837;0,021969;0,008083;0,018319;0,016127;0,018385;0,013061;0,019645;0,015197;0,017356;0,007346;0,018322
2217,766013;0,012726;0,008893;0,011281;0,014516;0,011446;0,014201;0,012473;0,003828;0,00877;0,020256;0,012263;0,019452;0,010155;0,018084;0,012773;0,02033;0,015789;0,017732;0,012193;0,01505;0,009959;0,022245;0,008509;0,018551;0,015931;0,018925;0,013218;0,020194;0,01532;0,018073;0,007585;0,018388
2219,629682;0,012712;0,009438;0,011688;0,014774;0,011514;0,014512;0,012877;0,004122;0,008611;0,020491;0,012873;0,019884;0,010461;0,01882;0,013127;0,020485;0,016184;0,018292;0,012338;0,015525;0,01021;0,022408;0,008977;0,019043;0,015823;0,019784;0,013559;0,020757;0,01521;0,018556;0,007837;0,018463
2221,493351;0,01257;0,009722;0,012002;0,015146;0,011543;0,014818;0,013626;0,004179;0,008436;0,020833;0,013332;0,020522;0,010403;0,019737;0,013381;0,020724;0,016323;0,019165;0,012702;0,015941;0,010532;0,022456;0,009397;0,019722;0,015924;0,02067;0,014075;0,021195;0,015026;0,018691;0,007999;0,01864
2223,35702;0,012429;0,009804;0,0122;0,015537;0,01159;0,015033;0,014478;0,004059;0,008385;0,021185;0,013487;0,02116;0,010081;0,020587;0,01346;0,021133;0,016328;0,020081;0,013223;0,016282;0,010776;0,022415;0,009703;0,020451;0,016282;0,021287;0,014643;0,021438;0,014939;0,018568;0,008048;0,018946
2225,220689;0,012363;0,00983;0,012305;0,01583;0,011727;0,015115;0,015173;0,003905;0,008528;0,021447;0,01335;0,021588;0,009697;0,021194;0,013369;0,021722;0,016368;0,020751;0,013782;0,016594;0,010808;0,022335;0,009883;0,021097;0,016853;0,021509;0,015104;0,02152;0,01504;0,018426;0,008039;0,019346
2227,084358;0,012374;0,009956;0,012371;0,015941;0,012006;0,015114;0,015575;0,003852;0,008836;0,021591;0,013084;0,021724;0,009462;0,021534;0,013208;0,022401;0,01655;0,021019;0,01426;0,016932;0,010608;0,022283;0,009979;0,021585;0,017516;0,021454;0,015356;0,021549;0,015299;0,018504;0,008073;0,01977
2228,948027;0,012431;0,010276;0,012446;0,01587;0,012418;0,015156;0,015711;0,003954;0,0092;0,021667;0,012919;0,021668;0,009507;0,021698;0,01312;0,02301;0,016864;0,020928;0,014592;0,017308;0,010307;0,022326;0,010047;0,021906;0,018124;0,021409;0,015407;0,021647;0,015598;0,01891;0,008227;0,020155
2230,811696;0,012527;0,010788;0,012555;0,0157;0,012889;0,015379;0,015724;0,004168;0,009494;0,021756;0,013036;0,021642;0,009841;0,021807;0,013226;0,023403;0,017212;0,020681;0,014788;0,017677;0,010119;0,022517;0,010124;0,022085;0,018562;0,021649;0,015369;0,021872;0,015822;0,01956;0,008516;0,020468
2232,675364;0,012707;0,011407;0,012701;0,015575;0,013307;0,015845;0,015758;0,004408;0,009642;0,021912;0,013476;0,021855;0,01037;0,021915;0,013566;0,023515;0,017486;0,020522;0,014914;0,017972;0,010222;0,022882;0,010207;0,022154;0,018795;0,02227;0,015384;0,022201;0,015936;0,020242;0,008887;0,020704
2234,539033;0,013034;0,012009;0,012877;0,01563;0,013583;0,016504;0,015881;0,004611;0,009659;0,022127;0,014124;0,022374;0,010947;0,021996;0,01408;0,023405;0,017664;0,020619;0,015044;0,018157;0,010646;0,023404;0,010272;0,02214;0,018883;0,023121;0,015545;0,022551;0,016009;0,020752;0,009246;0,02088
2236,402702;0,013536;0,012483;0,013082;0,01593;0,013693;0,017217;0,01607;0,004787;0,00964;0,022355;0,014773;0,023083;0,011434;0,021989;0,014642;0,023233;0,017824;0,020996;0,015223;0,018257;0,011256;0,024032;0,010306;0,022084;0,018944;0,023893;0,015847;0,022845;0,016161;0,021008;0,009504;0,021023
2238,266371;0,014161;0,012773;0,013321;0,016436;0,013696;0,017837;0,016263;0,005004;0,009695;0,022562;0,01522;0,023761;0,011752;0,021882;0,015118;0,023187;0,018098;0,02155;0,015447;0,018343;0,011825;0,024689;0,010322;0,022056;0,019093;0,024304;0,016199;0,023051;0,016481;0,021078;0,009617;0,021169
2240,13004;0,01479;0,012899;0,013588;0,017019;0,013702;0,018283;0,016421;0,005328;0,009886;0,022764;0,015368;0,024216;0,011898;0,021747;0,01542;0,023399;0,018562;0,022124;0,015683;0,01848;0,012173;0,025297;0,01036;0,022152;0,019381;0,024266;0,016481;0,023201;0,016957;0,021114;0,009596;0,021363
2241,993709;0,015291;0,012944;0,01386;0,017524;0,013809;0,018564;0,01656;0,005762;0,010182;0,02303;0,015258;0,024404;0,011929;0,021712;0,015542;0,023886;0,019168;0,022587;0,015889;0,018682;0,012259;0,025802;0,010453;0,022453;0,019771;0,023933;0,016612;0,023359;0,017476;0,021239;0,009501;0,021648
2243,857378;0,015594;0,013025;0,014094;0,017849;0,014053;0,018755;0,016723;0,006224;0,010482;0,023423;0,015047;0,024436;0,011938;0,021881;0,015552;0,024545;0,019749;0,022879;0,016044;0,018904;0,012193;0,026196;0,010604;0,022972;0,020156;0,023609;0,016594;0,02358;0,017884;0,021468;0,009415;0,022046
2245,721047;0,015722;0,013248;0,01425;0,018;0,014383;0,018932;0,016936;0,006591;0,010672;0,023953;0,014921;0,024501;0,012007;0,022264;0,015555;0,025208;0,020102;0,023015;0,016151;0,019082;0,012153;0,026509;0,010787;0,023618;0,020422;0,023569;0,016507;0,023879;0,018075;0,021717;0,00941;0,022534
2247,584716;0,01577;0,013663;0,014317;0,018084;0,014695;0,019123;0,01718;0,006766;0,010702;0,024541;0,014997;0,024734;0,012175;0,022761;0,015646;0,025713;0,020112;0,023055;0,016234;0,019187;0,01227;0,026794;0,010973;0,024222;0,020512;0,023906;0,016463;0,024232;0,018054;0,021883;0,009526;0,02304
2249,448385;0,015843;0,014238;0,014328;0,018245;0,014893;0,019312;0,017401;0,006749;0,010619;0,025054;0,015275;0,025134;0,012428;0,023222;0,01586;0,025976;0,019826;0,023075;0,016317;0,019259;0,012548;0,027096;0,011164;0,02461;0,020455;0,024497;0,016548;0,024598;0,017928;0,021931;0,009757;0,023473
2251,312054;0,015998;0,014874;0,014342;0,018576;0,014946;0,01947;0,017556;0,006634;0,010542;0,025368;0,015637;0,025573;0,012711;0,023545;0,016163;0,026016;0,019432;0,023137;0,016417;0,019382;0,012881;0,027424;0,011395;0,024694;0,020353;0,025092;0,016782;0,024948;0,017843;0,021936;0,010055;0,023763
2253,175723;0,016217;0,015436;0,014416;0,019052;0,014906;0,019598;0,017648;0,006562;0,01059;0,025437;0,015925;0,025898;0,012959;0,023727;0,016465;0,025936;0,019159;0,023273;0,016544;0,019627;0,013133;0,027749;0,011711;0,024526;0,020328;0,025476;0,017113;0,025275;0,017902;0,022034;0,010345;0,023909
2255,039392;0,016434;0,015809;0,014572;0,019538;0,014882;0,019735;0,017732;0,006638;0,010815;0,025322;0,016027;0,026031;0,013132;0,023866;0,016674;0,025867;0,019154;0,023484;0,016701;0,019993;0,013239;0,028016;0,012114;0,024283;0,020463;0,025594;0,017444;0,025585;0,018117;0,022331;0,010553;0,023983
2256,90306;0,01659;0,015949;0,014787;0,019863;0,014977;0,019928;0,017877;0,006874;0,01117;0,025156;0,01594;0,026025;0,013231;0,024082;0,016748;0,025913;0,01941;0,023733;0,016892;0,020391;0,013243;0,028184;0,012535;0,024178;0,020768;0,025559;0,017688;0,025879;0,018423;0,02282;0,010635;0,024101
2258,766729;0,016666;0,015896;0,015014;0,019923;0,015227;0,020194;0,018112;0,007189;0,011538;0,02508;0,015773;0,026017;0,013286;0,024432;0,016718;0,026114;0,019794;0,023963;0,017112;0,020695;0,013264;0,028248;0,012847;0,024355;0,021187;0,025566;0,017804;0,026138;0,01873;0,023382;0,010595;0,024356
2260,630398;0,016696;0,015759;0,015213;0,019753;0,015584;0,020494;0,018408;0,007466;0,011804;0,025172;0,015683;0,026139;0,01333;0,02487;0,016679;0,026441;0,020141;0,02412;0,017344;0,020818;0,013409;0,028249;0,012929;0,024811;0,021634;0,025753;0,017815;0,026334;0,01899;0,02385;0,010486;0,024762
2262,494067;0,016734;0,015668;0,015374;0,019519;0,015935;0,020756;0,018695;0,007626;0,011919;0,02542;0,015788;0,02643;0,01337;0,025275;0,016737;0,026827;0,020354;0,024186;0,017557;0,02077;0,013695;0,028259;0,012753;0,025402;0,022041;0,026124;0,017793;0,026451;0,019214;0,02411;0,010387;0,025244
2264,357736;0,016824;0,015722;0,01552;0,019431;0,016167;0,020927;0,018911;0,007669;0,011925;0,025748;0,016101;0,026826;0,013385;0,025536;0,016945;0,027198;0,020456;0,024202;0,01771;0,020659;0,014035;0,028344;0,012421;0,025924;0,022372;0,026558;0,017819;0,026498;0,019453;0,024167;0,010369;0,025672
2266,221405;0,016974;0,015954;0,015673;0,019634;0,016226;0,021011;0,019051;0,007669;0,011918;0,026063;0,016526;0,02721;0,013352;0,025621;0,017275;0,027507;0,020546;0,024257;0,017781;0,020629;0,014296;0,028527;0,012135;0,026221;0,022624;0,026905;0,017946;0,026519;0,019748;0,024129;0,010464;0,025932
2268,085074;0,017171;0,016326;0,015834;0,020119;0,01614;0,021073;0,019163;0,007716;0,011983;0,026309;0,016914;0,027506;0,013278;0,0256;0,017626;0,027741;0,020718;0,024447;0,017775;0,020772;0,01438;0,028783;0,012104;0,026261;0,022801;0,027093;0,018177;0,026572;0,020085;0,02413;0,010656;0,025986
2269,948743;0,017393;0,016752;0,015965;0,020731;0,01601;0,021196;0,01931;0,007856;0,012142;0,026486;0,017148;0,027716;0,013219;0,025593;0,017889;0,027916;0,020985;0,024815;0,01774;0,021075;0,014291;0,029048;0,012427;0,026148;0,0229;0,027169;0,018465;0,026705;0,020403;0,024241;0,010889;0,025894
2271,812412;0,017625;0,017133;0,016021;0,021253;0,015954;0,021426;0,01952;0,008065;0,012344;0,026639;0,017207;0,027911;0,013257;0,025698;0,018013;0,02806;0,021268;0,025316;0,017746;0,021433;0,014128;0,029263;0,013037;0,026055;0,022918;0,027262;0,018747;0,026934;0,020635;0,024436;0,011103;0,025776
2273,676081;0,017855;0,017397;0,015983;0,02152;0,016049;0,021742;0,019758;0,008269;0,012503;0,026816;0,01717;0,028155;0,013455;0,025927;0,018033;0,028202;0,021459;0,025828;0,01786;0,021719;0,014025;0,029405;0,013722;0,026132;0,022869;0,027492;0,018975;0,027242;0,020754;0,024625;0,011261;0,025756
2275,53975;0,018066;0,017522;0,015889;0,021509;0,016299;0,022071;0,019951;0,008397;0,012562;0,027045;0,017165;0,028452;0,013812;0,026211;0,018054;0,028367;0,021499;0,02621;0,01811;0,021863;0,01407;0,029507;0,014238;0,026434;0,022802;0,02788;0,019147;0,02759;0,020798;0,024734;0,011366;0,025899
2277,403419;0,01823;0,01754;0,015826;0,021335;0,016637;0,02234;0,020041;0,008431;0,012533;0,027317;0,017292;0,02874;0,014245;0,026455;0,018185;0,028574;0,021437;0,026379;0,018474;0,021894;0,014269;0,029638;0,01443;0,0269;0,022795;0,028343;0,019298;0,027941;0,020845;0,02477;0,011452;0,026196
2279,267087;0,018327;0,017519;0,015886;0,021184;0,016967;0,022527;0,020039;0,008416;0,012487;0,027605;0,017566;0,028939;0,014628;0,026604;0,018469;0,028834;0,021396;0,026356;0,018879;0,021916;0,014549;0,029865;0,014311;0,027402;0,022923;0,028747;0,019481;0,028267;0,020963;0,02482;0,011558;0,026581
2281,130756;0,018368;0,017541;0,016112;0,021205;0,017208;0,022671;0,020024;0,008426;0,01251;0,027873;0,017915;0,029029;0,014855;0,02668;0,018852;0,029141;0,021503;0,026253;0,019233;0,022033;0,014818;0,030214;0,014042;0,027817;0,023209;0,028993;0,019728;0,028559;0,021165;0,024997;0,011701;0,026974
2282,994425;0,018402;0,017666;0,016469;0,021433;0,017335;0,022832;0,020097;0,008519;0,012645;0,028098;0,018228;0,029073;0,014901;0,026753;0,019217;0,02947;0,021797;0,026215;0,019462;0,022283;0,015019;0,03065;0,013839;0,028079;0,023603;0,029073;0,020029;0,02881;0,0214;0,025349;0,011864;0,027312
2284,858094;0,018502;0,017908;0,016857;0,021785;0,017377;0,023043;0,020313;0,008695;0,012863;0,02827;0,018421;0,02918;0,014832;0,02689;0,019447;0,029772;0,0222;0,026334;0,019534;0,022605;0,015145;0,031089;0,013851;0,028203;0,023994;0,029065;0,020328;0,029013;0,02159;0,025816;0,012006;0,027568
2286,721763;0,018714;0,018228;0,017167;0,022121;0,017393;0,023274;0,020636;0,008901;0,013079;0,028383;0,018478;0,029423;0,014758;0,0271;0,019492;0,029999;0,02256;0,026605;0,019474;0,022886;0,015227;0,031438;0,014088;0,028251;0,024258;0,029068;0,02056;0,029158;0,021689;0,026251;0,012087;0,027735
2288,585432;0,019021;0,018547;0,017341;0,022329;0,017436;0,023455;0,020959;0,00907;0,013204;0,028435;0,018445;0,029777;0,014768;0,027326;0,019393;0,030115;0,022746;0,026938;0,019345;0,023027;0,01529;0,031633;0,014433;0,028292;0,02432;0,029133;0,020676;0,029238;0,021711;0,026509;0,01209;0,027818
2290,449101;0,019329;0,018783;0,0174;0,022383;0,017527;0,023527;0,021162;0,009161;0,013201;0,028431;0,018393;0,030114;0,014871;0,02749;0,019244;0,030128;0,022723;0,027221;0,019226;0,023008;0,015336;0,031666;0,014724;0,028362;0,024195;0,029239;0,020678;0,02926;0,021723;0,026526;0,012033;0,027829
2292,31277;0,019509;0,018885;0,017423;0,022346;0,017643;0,023494;0,021191;0,009188;0,013101;0,028383;0,018369;0,030286;0,015;0,027543;0,019139;0,030087;0,022578;0,027384;0,019183;0,022898;0,015343;0,031582;0,01485;0,028454;0,023978;0,029321;0,02061;0,029243;0,021795;0,026361;0,01196;0,027789
2294,176439;0,019471;0,018867;0,01749;0,022317;0,017743;0,023432;0,02109;0,009202;0,012986;0,028322;0,018376;0,030225;0,015066;0,027504;0,019118;0,030066;0,022459;0,027435;0,019248;0,02281;0,015299;0,031454;0,014814;0,028541;0,023797;0,029329;0,020536;0,029214;0,021948;0,02616;0,011913;0,027741
2296,040108;0,019225;0,018794;0,017625;0,022371;0,017796;0,023441;0,02097;0,009252;0,012937;0,028284;0,018389;0,029996;0,015026;0,027444;0,019159;0,030126;0,022483;0,027439;0,019409;0,022835;0,015222;0,031347;0,01471;0,028599;0,023748;0,02927;0,020498;0,029196;0,022131;0,026065;0,011911;0,027737
2297,903777;0,018888;0,018758;0,017786;0,022516;0,017798;0,023581;0,020943;0,009352;0,012993;0,028302;0,01839;0,02977;0,014924;0,027436;0,019214;0,030287;0,022667;0,027461;0,01962;0,022989;0,015162;0,031297;0,014661;0,028627;0,02385;0,029211;0,020505;0,029202;0,022253;0,026135;0,011942;0,027819
2299,767446;0,018633;0,018827;0,017892;0,0227;0,017779;0,023823;0,021045;0,009467;0,013131;0,028388;0,01839;0,029721;0,014862;0,027505;0,019253;0,030512;0,022918;0,027521;0,019818;0,023216;0,015166;0,031309;0,014734;0,028646;0,024045;0,029227;0,020527;0,02923;0,022245;0,026324;0,011969;0,027991
2301,631114;0,018595;0,019011;0,017883;0,022849;0,017783;0,024069;0,021221;0,009537;0,013293;0,028525;0,018428;0,02991;0,014935;0,027619;0,019283;0,03073;0,023099;0,027582;0,019945;0,023427;0,015251;0,031365;0,01491;0,028683;0,024242;0,029349;0,020531;0,029273;0,022112;0,026518;0,011956;0,028207
2303,494783;0,018802;0,019262;0,017765;0,022913;0,017841;0,024208;0,021363;0,009521;0,013424;0,028678;0,018537;0,030251;0,015161;0,027718;0,019337;0,030869;0,023116;0,027586;0,019967;0,023558;0,015385;0,031444;0,015096;0,028755;0,024367;0,029538;0,020507;0,029323;0,021936;0,026611;0,01189;0,028396
2305,358452;0,019159;0,0195;0,01761;0,022896;0,017952;0,024195;0,021378;0,009424;0,013502;0,02881;0,018708;0,030559;0,015461;0,027767;0,019435;0,030899;0,022974;0,027509;0,019892;0,023599;0,015504;0,031532;0,015194;0,028857;0,024401;0,02971;0,020479;0,029378;0,021834;0,026575;0,011789;0,028494
2307,222121;0,019503;0,019663;0,017512;0,022843;0,018081;0,024077;0,021253;0,0093;0,013544;0,028896;0,01889;0,03067;0,015699;0,027784;0,019558;0,030848;0,022773;0,027386;0,019762;0,023593;0,015556;0,031625;0,015159;0,028972;0,024383;0,029793;0,020496;0,029431;0,021882;0,026465;0,011695;0,028489
2309,08579;0,019695;0,019737;0,01753;0,022812;0,018183;0,023966;0,02106;0,009218;0,013579;0,028931;0,01901;0,030549;0,015768;0,027829;0,019653;0,030782;0,022647;0,027301;0,019641;0,023593;0,015529;0,031722;0,015026;0,029085;0,024374;0,029774;0,020594;0,029478;0,022072;0,026379;0,011653;0,028429
2310,949459;0,019686;0,019758;0,017651;0,022843;0,018222;0,023963;0,020914;0,009228;0,013621;0,028933;0,019024;0,030308;0,015656;0,027957;0,019675;0,030771;0,022686;0,027332;0,019592;0,02363;0,015459;0,031829;0,014887;0,029187;0,02442;0,029708;0,02077;0,029508;0,022316;0,026401;0,011688;0,028393
2312,813128;0,019533;0,019781;0,017806;0,022941;0,018196;0,024096;0,020905;0,009329;0,013654;0,028928;0,018949;0,030141;0,015458;0,028172;0,019626;0,03085;0,022893;0,027501;0,019646;0,023695;0,015405;0,031948;0,01484;0,029285;0,024524;0,029682;0,020978;0,029521;0,022501;0,026551;0,011789;0,02845
2314,676797;0,019354;0,019844;0,017916;0,023084;0,018136;0,024301;0,021053;0,009473;0,013643;0,028939;0,018854;0,030199;0,015317;0,02841;0,019563;0,031001;0,023188;0,027751;0,019799;0,02376;0,015412;0,032085;0,014931;0,029388;0,024659;0,029759;0,021147;0,029528;0,022563;0,02679;0,01192;0,028612
2316,540466;0,019249;0,01994;0,017946;0,023231;0,018089;0,024467;0,021306;0,009602;0,013568;0,028983;0,018816;0,030499;0,015338;0,028579;0,019569;0,031167;0,023462;0,02798;0,020006;0,023799;0,015487;0,032239;0,015144;0,029498;0,024784;0,02994;0,021222;0,029551;0,022523;0,027047;0,012035;0,028831
2318,404135;0,019249;0,020028;0,01792;0,023351;0,018086;0,024509;0,021574;0,009676;0,013444;0,029058;0,018872;0,03092;0,015528;0,028616;0,019689;0,031286;0,023637;0,028094;0,020207;0,023811;0,015599;0,0324;0,015404;0,029601;0,024876;0,030167;0,021196;0,029619;0,022471;0,02726;0,012102;0,029024
2320,267804;0,01931;0,020061;0,017896;0,023422;0,018131;0,024417;0,021781;0,009699;0,013321;0,029149;0,018984;0,031272;0,01579;0,028526;0,019891;0,03132;0,023689;0,02806;0,020342;0,023817;0,015706;0,032539;0,015619;0,029671;0,024932;0,030355;0,021107;0,029736;0,0225;0,027398;0,012115;0,029124
2322,131473;0,019353;0,020022;0,017914;0,023437;0,018193;0,024256;0,021892;0,0097;0,01326;0,029227;0,019067;0,031411;0,015984;0,028386;0,02007;0,03127;0,023637;0,027919;0,020373;0,023835;0,015777;0,032609;0,015711;0,029675;0,02496;0,030439;0,021017;0,029876;0,022637;0,027451;0,012093;0,029109
2323,995142;0,019322;0,019935;0,017962;0,023399;0,018225;0,024121;0,021912;0,009715;0,013294;0,029257;0,019036;0,031311;0,016007;0,02829;0,020106;0,031165;0,023516;0,02775;0,020291;0,02386;0,015799;0,032566;0,015645;0,029594;0,024959;0,030401;0,020973;0,02998;0,02282;0,027414;0,012064;0,029005
2325,85881;0,019211;0,019849;0,017977;0,023317;0,018194;0,024074;0,021859;0,00975;0,013401;0,029207;0,01887;0,031056;0,015845;0,028288;0,019937;0,031036;0,023345;0,027627;0,020111;0,02387;0,015771;0,032389;0,015428;0,02943;0,024906;0,030258;0,020973;0,029981;0,022928;0,027281;0,012044;0,02886
2327,722479;0,019068;0,019805;0,017893;0,023209;0,018093;0,024117;0,021743;0,009777;0,013518;0,029066;0,018625;0,030776;0,015567;0,028356;0,019605;0,030902;0,023128;0,027576;0,019866;0,023833;0,015693;0,032106;0,015105;0,029215;0,024774;0,030047;0,020975;0,02984;0,022859;0,027052;0,012028;0,028709
2329,586148;0,018951;0,019807;0,017696;0,023095;0,017951;0,024201;0,021569;0,009755;0,01357;0,028854;0,018411;0,030564;0,01528;0,028414;0,019237;0,030763;0,022876;0,027575;0,0196;0,023744;0,015565;0,031792;0,014748;0,028999;0,024558;0,029807;0,020921;0,029576;0,022601;0,02676;0,011997;0,028556
2331,449817;0,018903;0,019827;0,017447;0,022995;0,017812;0,024273;0,021349;0,009659;0,01352;0,028624;0,018327;0,030439;0,015069;0,028378;0,018986;0,030623;0,022626;0,027584;0,019365;0,023627;0,015408;0,031551;0,014442;0,02884;0,024294;0,029572;0,020785;0,029269;0,022245;0,026478;0,011929;0,028391
